order_id,customer_id,order_date,total_amount,region_id,channel_id,order_item_id,product_id,quantity,price_x,total_price,product_name,price_y,supplier_id,category_id
133,1214,2025-03-17,4210.39,6,2,10805,482,3,862.76,2588.2799999999997,Frozen Naan,286.22,54,
135,1206,2025-06-08,6456.92,5,4,5873,122,3,1398.82,4196.46,Papdi,460.66,50,
135,1206,2025-06-08,6456.92,5,4,7887,829,3,1137.17,3411.51,Broccoli,230.62,28,
136,215,2025-02-18,6867.59,2,3,9547,824,1,796.23,796.23,Kite,216.04,65,
137,2374,2024-10-29,5895.59,4,2,35,574,5,593.11,2965.55,Dog Clothes,213.56,81,
137,2374,2024-10-29,5895.59,4,2,390,706,2,1615.56,3231.12,Amla,171.8,40,
137,2374,2024-10-29,5895.59,4,2,2578,595,5,1368.87,6844.349999999999,Radish,444.88,76,
137,2374,2024-10-29,5895.59,4,2,4074,420,5,221.73,1108.6499999999999,Peanuts,44.91,94,
137,2374,2024-10-29,5895.59,4,2,6001,575,3,1899.4,5698.200000000001,Pizza Sauce,188.11,65,
138,2010,2025-04-05,2091.31,2,2,5680,162,4,898.02,3592.08,Bagels,362.43,93,
138,2010,2025-04-05,2091.31,2,2,7161,36,4,440.57,1762.28,Mint Mojito,171.03,74,
139,2031,2024-10-18,8750.75,2,3,6421,410,3,298.54,895.6200000000001,Real Juice,274.11,3,
139,2031,2024-10-18,8750.75,2,3,7919,884,1,739.12,739.12,Too Yumm,263.23,56,
140,575,2025-01-31,8503.03,4,4,9501,536,3,1290.89,3872.67,Tomato Pickle,315.39,21,
141,773,2024-10-26,8831.32,5,4,9236,739,2,928.15,1856.3,Plum,364.5,78,
143,1083,2025-03-05,4459.75,3,4,5238,335,1,283.8,283.8,Mutton Curry Cut,21.89,28,
144,1799,2025-06-12,2260.2,2,2,4249,728,5,228.67,1143.35,Black Board,385.49,24,
145,1816,2025-06-01,9674.63,2,4,156,976,4,1450.28,5801.12,Ready Curry,476.97,64,
145,1816,2025-06-01,9674.63,2,4,3697,808,4,487.8,1951.2,Organic Apple,272.71,67,
145,1816,2025-06-01,9674.63,2,4,4463,652,4,1356.47,5425.88,Highlighter,163.37,95,
145,1816,2025-06-01,9674.63,2,4,8487,968,4,1658.49,6633.96,Rose Milk,79.9,10,
145,1816,2025-06-01,9674.63,2,4,10612,789,5,829.39,4146.95,Pet Carrier,29.63,39,
146,1686,2025-02-18,7179.54,5,4,709,121,3,788.67,2366.0099999999998,Cow Milk,98.93,52,
147,2435,2025-06-16,4544.2,2,3,5859,2,2,563.15,1126.3,Thums Up,107.19,31,
148,180,2025-05-20,3941.96,6,1,8649,236,5,218.61,1093.0500000000002,Milkmaid,488.43,91,
149,2453,2025-01-08,9173.17,4,2,4564,955,4,123.82,495.28,Pet Nail Cutter,468.26,16,
149,2453,2025-01-08,9173.17,4,2,11385,666,5,1094.16,5470.8,Duck Eggs,343.32,2,
150,822,2024-11-21,2493.91,1,1,6219,694,4,1173.06,4692.24,Oreo Shake,418.55,54,
151,882,2025-05-08,9585.03,3,4,364,483,1,907.19,907.19,Jamun,158.53,82,
151,882,2025-05-08,9585.03,3,4,1006,845,2,823.47,1646.94,Rakhi,350.78,79,
151,882,2025-05-08,9585.03,3,4,3029,204,3,270.45,811.3499999999999,Serving Bowl,420.88,7,
151,882,2025-05-08,9585.03,3,4,3233,221,5,1305.41,6527.05,Mocktail Syrup,418.27,41,
151,882,2025-05-08,9585.03,3,4,5730,842,2,1200.48,2400.96,Organic Milk,209.7,45,
152,2531,2025-07-14,4863.63,5,1,10857,416,5,696.89,3484.45,Doughnut,405.42,54,
153,1488,2024-11-06,9758.12,3,1,7969,16,5,1405.49,7027.45,Buttermilk,333.43,50,
153,1488,2024-11-06,9758.12,3,1,8315,344,4,1025.35,4101.4,Formula Milk,302.81,78,
154,2336,2025-03-18,5910.89,2,3,7764,807,3,377.82,1133.46,Cat Scratcher,316.49,28,
154,2336,2025-03-18,5910.89,2,3,11109,282,4,567.16,2268.64,Real Juice,105.44,33,
155,2337,2025-02-27,2670.22,2,1,6596,664,4,582.23,2328.92,Muesli,137.27,52,
155,2337,2025-02-27,2670.22,2,1,9603,962,4,345.9,1383.6,Tongs,482.0,68,
155,2337,2025-02-27,2670.22,2,1,11322,544,2,1844.57,3689.14,White Bread,255.33,13,
156,2070,2024-11-19,3068.59,4,2,4231,772,2,399.09,798.18,Microwave Pasta,12.64,23,
156,2070,2024-11-19,3068.59,4,2,7535,673,1,1180.93,1180.93,Room Freshener,295.77,43,
157,2044,2024-09-29,879.91,4,3,5307,5,3,1902.1,5706.299999999999,Onion Chutney,132.61,39,
157,2044,2024-09-29,879.91,4,3,7360,384,3,1038.41,3115.2300000000005,Pet Supplements,240.14,99,
159,172,2025-02-17,1934.91,1,2,2338,199,5,927.94,4639.700000000001,Sindoor,418.23,8,
159,172,2025-02-17,1934.91,1,2,3287,605,5,1556.79,7783.95,Frozen Paneer Butter Masala,276.34,12,
159,172,2025-02-17,1934.91,1,2,4479,179,4,1200.33,4801.32,Jeera Soda,277.53,97,
160,2745,2025-03-11,6298.89,4,3,5168,462,3,1706.21,5118.63,Organic Cornflakes,268.36,3,
162,1616,2024-11-09,7962.18,2,3,9139,873,1,539.34,539.34,Organic Coriander,370.75,87,
163,453,2025-02-14,4190.35,4,2,5080,208,2,1393.4,2786.8,Boneless Chicken,354.72,51,
164,765,2025-03-11,6842.77,2,4,3119,766,2,886.57,1773.14,Cream,53.76,10,
165,1912,2024-09-01,8160.71,6,2,4927,860,3,1019.39,3058.17,Dettol,199.72,65,
166,2374,2025-01-28,4089.72,3,2,7821,931,5,802.29,4011.45,Cat Collar,99.52,46,
167,1592,2024-08-09,5473.33,6,1,4207,645,1,1947.88,1947.88,Vrat Sabudana,216.88,46,
167,1592,2024-08-09,5473.33,6,1,5030,945,3,1168.11,3504.33,Pepsi,173.77,49,
167,1592,2024-08-09,5473.33,6,1,9105,71,5,1831.79,9158.95,Rasgulla,397.97,3,
168,2350,2025-06-06,9771.66,5,1,9827,760,4,1997.98,7991.92,Fanta,196.07,53,
168,2350,2025-06-06,9771.66,5,1,11387,43,2,1260.83,2521.66,South Indian Pickle,444.57,92,
170,582,2024-12-19,3387.15,3,3,5563,417,2,1584.17,3168.34,Cream Roll,299.56,46,
170,582,2024-12-19,3387.15,3,3,5846,467,3,1520.89,4562.67,Boost,401.47,94,
171,2602,2025-07-25,1429.64,4,3,3379,749,1,688.37,688.37,Pet Shampoo,497.77,13,
171,2602,2025-07-25,1429.64,4,3,11374,579,1,498.38,498.38,Omelette Mix,397.52,20,
171,2602,2025-07-25,1429.64,4,3,11682,939,5,191.45,957.25,Peeler,28.6,57,
171,2602,2025-07-25,1429.64,4,3,11964,272,2,990.53,1981.06,Chana Dal,460.95,10,
172,1855,2024-10-24,6238.91,3,4,1598,213,1,887.12,887.12,Serving Bowl,424.66,21,
172,1855,2024-10-24,6238.91,3,4,1779,835,2,1449.14,2898.28,Extra Virgin Oil,39.68,83,
172,1855,2024-10-24,6238.91,3,4,5819,584,5,314.34,1571.6999999999998,Bottle Gourd,178.16,5,
173,1234,2025-02-12,569.8,5,1,2059,812,2,277.57,555.14,Stain Remover,187.59,5,
173,1234,2025-02-12,569.8,5,1,5825,649,5,1983.19,9915.95,Cat Food,484.53,8,
173,1234,2025-02-12,569.8,5,1,10412,954,5,1255.48,6277.4,Mustard Oil,497.95,35,
174,2773,2024-10-08,8525.2,1,3,10964,74,1,1028.33,1028.33,Dog Biscuit,235.01,13,
175,2959,2025-01-18,4065.71,2,4,3817,44,2,312.0,624.0,Tea Masala,76.35,50,
175,2959,2025-01-18,4065.71,2,4,6047,39,4,1558.55,6234.2,Instant Noodles,107.31,82,
176,2529,2024-12-19,7634.49,2,4,79,797,1,1495.55,1495.55,Pooja Box,379.37,89,
176,2529,2024-12-19,7634.49,2,4,752,220,5,1418.58,7092.9,Turkey Slices,229.05,81,
176,2529,2024-12-19,7634.49,2,4,2960,828,4,808.22,3232.88,Swiss Roll,270.53,48,
177,1645,2025-05-07,9020.01,4,4,6199,527,2,405.98,811.96,Soan Papdi,486.95,79,
177,1645,2025-05-07,9020.01,4,4,6523,454,5,109.67,548.35,Sugar,428.25,7,
177,1645,2025-05-07,9020.01,4,4,6572,244,4,975.55,3902.2,ORS Powder,306.01,52,
177,1645,2025-05-07,9020.01,4,4,9642,694,4,964.33,3857.32,Oreo Shake,418.55,54,
177,1645,2025-05-07,9020.01,4,4,11681,378,2,1796.55,3593.1,Til Laddu,353.8,26,
178,1102,2025-01-04,9749.03,4,2,6036,920,4,1841.49,7365.96,Milkmaid,222.46,80,
178,1102,2025-01-04,9749.03,4,2,9836,568,2,1818.76,3637.52,Organic Mango,87.25,49,
179,2486,2025-07-13,1618.92,2,1,5553,738,4,667.47,2669.88,Chana Dal,388.29,51,
179,2486,2025-07-13,1618.92,2,1,9089,725,5,1427.67,7138.35,Christmas Plum Cake,477.03,20,
180,1497,2024-08-08,4786.71,4,3,7453,897,1,1090.11,1090.11,Chopping Tray,358.86,46,
180,1497,2024-08-08,4786.71,4,3,7945,861,3,111.8,335.4,Tawa,126.73,71,
180,1497,2024-08-08,4786.71,4,3,9167,84,3,517.8,1553.3999999999999,Frozen Veg Cutlet,110.21,21,
180,1497,2024-08-08,4786.71,4,3,10293,905,3,1127.66,3382.9800000000005,Black Salt,296.78,11,
180,1497,2024-08-08,4786.71,4,3,11938,370,5,1777.19,8885.95,Frozen Paratha,335.99,33,
181,2413,2025-06-21,6713.27,6,4,7671,448,5,1623.19,8115.950000000001,Rajma,29.18,10,
182,568,2024-10-02,3028.97,2,2,4386,74,1,1874.67,1874.67,Dog Biscuit,235.01,13,
182,568,2024-10-02,3028.97,2,2,5836,832,2,1497.36,2994.72,Apple,309.23,29,
182,568,2024-10-02,3028.97,2,2,8730,119,3,1878.99,5636.97,South Indian Pickle,18.95,35,
182,568,2024-10-02,3028.97,2,2,9509,321,5,713.96,3569.8,Pooja Samagri,122.94,21,
183,2415,2025-04-03,6876.95,2,2,9382,856,1,1406.88,1406.88,Upma Mix,419.51,76,
184,2085,2024-10-15,639.38,6,4,1916,729,4,664.06,2656.24,Pepsi,294.58,89,
185,239,2025-05-29,4197.35,4,4,2032,737,4,1352.17,5408.68,Fennel Seeds,431.24,78,
185,239,2025-05-29,4197.35,4,4,4661,72,5,367.81,1839.05,Muskmelon,244.87,64,
185,239,2025-05-29,4197.35,4,4,10572,301,3,1434.79,4304.37,Roasted Makhana,80.29,43,
185,239,2025-05-29,4197.35,4,4,10749,837,4,334.71,1338.84,Ridge Gourd,17.59,9,
187,207,2025-07-07,3889.53,6,3,7809,177,3,552.1,1656.3000000000002,Dhokla Mix,243.89,97,
187,207,2025-07-07,3889.53,6,3,10296,64,1,239.74,239.74,Frozen Cutlets,124.35,56,
187,207,2025-07-07,3889.53,6,3,11952,964,3,1005.39,3016.17,Basundi,38.35,61,
188,1764,2025-06-24,5585.0,1,2,3747,526,2,1019.53,2039.06,Dry Kiwi,47.86,80,
188,1764,2025-06-24,5585.0,1,2,4667,772,5,623.11,3115.55,Microwave Pasta,12.64,23,
188,1764,2025-06-24,5585.0,1,2,6516,158,2,508.78,1017.56,Tender Coconut,288.39,97,
189,2262,2025-07-16,7090.34,4,1,4558,732,1,1511.84,1511.84,Ragi Dosa Mix,246.34,22,
189,2262,2025-07-16,7090.34,4,1,5004,481,2,1635.05,3270.1,Fruit Juices,450.13,63,
190,460,2024-08-25,6962.84,2,3,5676,15,2,118.37,236.74,White Board,349.55,33,
190,460,2024-08-25,6962.84,2,3,9263,378,5,1684.99,8424.95,Til Laddu,353.8,26,
191,1870,2025-04-21,9677.51,1,2,1036,136,5,1390.41,6952.05,Pet Deodorant,107.45,26,
191,1870,2025-04-21,9677.51,1,2,5153,710,4,1703.06,6812.24,Frozen Garlic,220.51,94,
191,1870,2025-04-21,9677.51,1,2,9134,110,3,1654.82,4964.46,Dussehra Bow & Arrow,52.75,90,
192,2236,2024-12-24,3347.77,2,3,11347,792,5,374.3,1871.5,Disinfectant Wipes,105.35,24,
195,159,2024-08-05,7129.37,2,3,8435,86,1,1442.21,1442.21,Prunes,377.79,66,
196,2853,2024-12-28,5835.19,4,3,2065,532,1,1328.02,1328.02,Folder,498.79,20,
197,2188,2025-01-31,9812.33,6,2,10042,892,4,250.31,1001.24,Teething Toy,52.99,17,
198,1453,2024-10-13,3727.59,6,3,409,655,5,465.44,2327.2,Cough Syrup,307.41,97,
200,813,2024-09-26,2320.89,5,2,6621,188,4,363.25,1453.0,Holi Colors,489.44,45,
201,2280,2024-08-17,4312.18,1,3,3541,705,5,595.15,2975.75,File,489.72,56,
201,2280,2024-08-17,4312.18,1,3,10284,998,2,1945.45,3890.9,Changing Mat,14.08,54,
201,2280,2024-08-17,4312.18,1,3,11595,829,2,673.97,1347.94,Broccoli,230.62,28,
202,2523,2025-07-22,9377.81,2,2,4237,699,2,288.86,577.72,Tiffin Box,94.81,48,
203,2767,2025-01-29,1521.42,5,2,4889,73,2,193.38,386.76,7 Up,150.88,42,
204,1576,2025-06-28,6264.72,5,3,8824,369,2,1268.86,2537.72,Sugarcane Juice,271.28,21,
205,870,2025-05-15,6521.22,2,1,3621,888,2,1072.6,2145.2,Instant Biryani,384.29,27,
206,1902,2024-08-09,796.01,4,1,8899,840,4,1529.97,6119.88,Fruit Juices,454.6,42,
207,1033,2025-03-17,8589.88,4,1,163,242,1,212.28,212.28,All Out,232.25,83,
207,1033,2025-03-17,8589.88,4,1,4173,276,5,224.09,1120.45,Rasgulla,427.17,100,
208,239,2024-09-12,7209.36,6,4,7054,138,3,1402.34,4207.0199999999995,Til Laddu,396.44,79,
209,261,2024-12-16,4211.4,4,2,3125,925,5,1353.74,6768.7,Basmati Rice,400.34,34,
209,261,2024-12-16,4211.4,4,2,7566,283,4,1717.21,6868.84,Chaas,399.87,7,
209,261,2024-12-16,4211.4,4,2,11688,260,1,1245.6,1245.6,Bournvita,108.51,9,
210,1901,2024-08-16,2135.49,6,1,1312,741,4,596.67,2386.68,Chocolate Bar,233.55,7,
211,1204,2024-12-19,5320.11,2,4,1440,484,3,1920.11,5760.33,Organic Ghee,11.54,78,
211,1204,2024-12-19,5320.11,2,4,2726,961,4,1188.99,4755.96,Dry Anjeer,221.6,80,
212,2114,2025-04-20,7098.23,5,4,6834,870,3,1758.44,5275.32,Ready Fried Rice,104.5,32,
213,2680,2025-03-08,6664.17,4,1,2938,517,1,1414.4,1414.4,Caramelized Nuts,30.39,52,
213,2680,2025-03-08,6664.17,4,1,9374,190,5,1070.53,5352.65,Black Salt,124.11,56,
214,2774,2025-04-17,3111.48,3,4,1842,850,4,372.37,1489.48,Pet Conditioner,164.38,27,
215,565,2025-06-06,8246.16,3,2,5522,678,5,453.58,2267.9,Incense Stick,260.36,23,
215,565,2025-06-06,8246.16,3,2,8130,390,5,143.53,717.65,Dustpan,140.47,45,
216,695,2025-06-05,6728.27,3,2,8876,708,5,121.8,609.0,Ladle Set,492.14,64,
216,695,2025-06-05,6728.27,3,2,10806,716,3,1406.87,4220.61,Dry Orange,220.92,46,
218,1358,2025-07-15,1756.58,2,3,2042,580,3,1561.41,4684.2300000000005,Mustard Oil,146.78,93,
218,1358,2025-07-15,1756.58,2,3,8500,530,2,1587.36,3174.72,Staples,218.44,44,
218,1358,2025-07-15,1756.58,2,3,8542,554,5,1464.48,7322.4,Cold Coffee,200.09,41,
219,712,2024-11-18,1058.34,3,4,8781,323,5,1524.62,7623.099999999999,Baby Shampoo,99.82,89,
219,712,2024-11-18,1058.34,3,4,11180,69,4,928.93,3715.72,Protein Bar,53.52,92,
220,1204,2025-03-09,3748.77,5,4,5122,37,1,1587.05,1587.05,Detergent,427.18,2,
221,1086,2024-10-22,8778.07,4,4,2638,637,5,1119.71,5598.55,Basmati Rice,174.75,4,
222,106,2024-09-07,592.86,4,1,1116,915,2,925.55,1851.1,Energy Drink,236.4,63,
222,106,2024-09-07,592.86,4,1,6997,204,3,1403.18,4209.54,Serving Bowl,420.88,7,
222,106,2024-09-07,592.86,4,1,10354,867,3,546.5,1639.5,Mint,167.66,40,
223,1466,2025-02-27,4301.36,3,3,655,499,4,1782.3,7129.2,Oven Gloves,83.46,50,
223,1466,2025-02-27,4301.36,3,3,958,534,1,1167.92,1167.92,Blended Oil,378.77,74,
224,2620,2025-07-17,1608.9,2,1,7110,296,2,806.11,1612.22,Organic Mustard Oil,90.12,36,
224,2620,2025-07-17,1608.9,2,1,8577,316,2,1992.81,3985.62,Cashews,417.89,3,
225,1608,2024-09-12,3850.79,4,1,4330,686,2,126.03,252.06,Ready Rice,451.09,7,
226,1747,2025-01-01,7860.31,3,3,1258,214,2,1751.93,3503.86,Ready Mix Rasmalai,187.0,74,
226,1747,2025-01-01,7860.31,3,3,9445,121,1,1199.16,1199.16,Cow Milk,98.93,52,
226,1747,2025-01-01,7860.31,3,3,10097,55,4,1655.3,6621.2,Mint Drink Mix,308.28,6,
227,1598,2024-12-19,692.86,5,2,1683,835,2,1427.26,2854.52,Extra Virgin Oil,39.68,83,
229,254,2024-10-06,3650.0,2,2,1551,341,1,234.74,234.74,Deodorant,354.59,36,
229,254,2024-10-06,3650.0,2,2,6363,779,2,878.91,1757.82,Flavored Milk,340.64,93,
232,1361,2024-10-31,3252.29,3,4,497,990,3,210.66,631.98,Lady Finger,274.75,93,
232,1361,2024-10-31,3252.29,3,4,3260,44,3,338.29,1014.8700000000001,Tea Masala,76.35,50,
232,1361,2024-10-31,3252.29,3,4,8157,70,3,841.74,2525.2200000000003,Deodorant,50.53,35,
233,1166,2025-01-24,979.02,6,2,1994,409,3,1437.74,4313.22,Cheese Cubes,474.37,28,
233,1166,2025-01-24,979.02,6,2,4417,98,3,1381.28,4143.84,Date Chutney,173.6,37,
233,1166,2025-01-24,979.02,6,2,11857,894,4,271.18,1084.72,Cough Syrup,486.92,85,
235,78,2024-11-20,4360.21,1,4,5876,996,4,446.15,1784.6,Glass Cleaner,319.29,77,
235,78,2024-11-20,4360.21,1,4,8708,420,3,1685.36,5056.08,Peanuts,44.91,94,
237,1823,2025-01-29,7248.74,5,3,5516,691,1,1187.03,1187.03,Wet Wipes,232.65,18,
237,1823,2025-01-29,7248.74,5,3,11321,187,4,1697.01,6788.04,Duck Eggs,243.44,18,
238,416,2025-05-28,8024.71,3,1,8680,604,3,614.46,1843.38,Amul Kool,432.62,48,
240,2933,2025-04-05,5435.88,4,2,5032,6,2,324.13,648.26,Hazelnuts,54.82,26,
240,2933,2025-04-05,5435.88,4,2,6529,639,2,1515.84,3031.68,Frozen Garlic,264.06,16,
240,2933,2025-04-05,5435.88,4,2,9936,726,5,762.18,3810.8999999999996,Besan,441.16,13,
241,2756,2024-12-12,3414.42,4,3,5559,841,1,443.45,443.45,Janoi,426.37,54,
241,2756,2024-12-12,3414.42,4,3,5970,268,4,1855.17,7420.68,Sweet Lime,404.59,20,
241,2756,2024-12-12,3414.42,4,3,6253,320,3,1414.03,4242.09,Pacifier,198.06,95,
241,2756,2024-12-12,3414.42,4,3,7875,157,4,1568.71,6274.84,Frozen Butter,353.46,47,
241,2756,2024-12-12,3414.42,4,3,9056,484,5,800.07,4000.3500000000004,Organic Ghee,11.54,78,
241,2756,2024-12-12,3414.42,4,3,9312,621,4,1595.1,6380.4,Baby Powder,28.53,56,
241,2756,2024-12-12,3414.42,4,3,9895,765,4,1264.82,5059.28,Pure Mustard Oil,438.37,78,
242,567,2024-10-23,4369.45,4,4,7755,424,4,1375.26,5501.04,Fish Masala,441.03,83,
243,2547,2024-12-30,7084.56,6,4,5366,626,4,1826.49,7305.96,Cat Food,418.46,30,
243,2547,2024-12-30,7084.56,6,4,11893,150,2,874.29,1748.58,Soybean Oil,38.74,17,
244,76,2025-04-03,6591.61,3,3,4549,383,1,1986.59,1986.59,Cumin Powder,444.3,26,
244,76,2025-04-03,6591.61,3,3,8041,505,2,1999.82,3999.64,Almonds,193.86,20,
244,76,2025-04-03,6591.61,3,3,9371,49,3,1323.73,3971.19,Organic Sesame Oil,185.91,15,
245,283,2025-07-14,4654.38,4,1,6049,200,1,250.17,250.17,Dhoop,268.72,43,
245,283,2025-07-14,4654.38,4,1,10003,837,4,1931.56,7726.24,Ridge Gourd,17.59,9,
246,1431,2025-05-28,9994.59,5,2,7674,287,4,102.64,410.56,Coconut Chutney,305.83,64,
247,2145,2025-05-08,9413.23,6,4,8904,486,1,1398.91,1398.91,Baby Shampoo,232.27,12,
248,2932,2025-07-07,4692.0,4,1,10437,772,5,1014.78,5073.9,Microwave Pasta,12.64,23,
249,1512,2024-08-11,7999.85,6,2,5027,818,1,1556.72,1556.72,Khakhra,54.34,39,
249,1512,2024-08-11,7999.85,6,2,7685,946,1,1001.01,1001.01,Sacred Thread,184.95,47,
250,957,2025-04-19,617.73,3,1,3655,930,3,878.63,2635.89,Rice Bran Oil,224.14,49,
250,957,2025-04-19,617.73,3,1,4772,138,3,1416.93,4250.79,Til Laddu,396.44,79,
250,957,2025-04-19,617.73,3,1,7844,549,2,705.0,1410.0,Eraser,58.05,90,
251,74,2025-05-07,2422.24,2,2,1898,901,2,1293.81,2587.62,Wiper,420.33,80,
252,2059,2025-02-08,6699.92,4,1,1780,614,5,226.82,1134.1,Organic Sesame Oil,138.95,78,
252,2059,2025-02-08,6699.92,4,1,5527,421,1,279.97,279.97,Hand Gloves,445.02,86,
252,2059,2025-02-08,6699.92,4,1,6159,980,3,1490.14,4470.42,Tofu Cubes,98.63,32,
253,1358,2025-07-10,3187.59,6,3,4853,439,1,429.93,429.93,Masala Peanuts,310.17,86,
253,1358,2025-07-10,3187.59,6,3,11151,929,1,759.09,759.09,Pet Supplements,176.78,13,
254,2452,2025-03-31,5591.28,5,2,3754,904,1,535.7,535.7,Dove,159.6,91,
254,2452,2025-03-31,5591.28,5,2,6030,1,5,1438.43,7192.150000000001,Drying Stand,259.71,72,
254,2452,2025-03-31,5591.28,5,2,10928,406,4,394.43,1577.72,Frozen Idli,279.5,26,
255,1557,2024-11-01,5510.41,5,4,897,841,5,1476.9,7384.5,Janoi,426.37,54,
255,1557,2024-11-01,5510.41,5,4,1334,626,5,1713.89,8569.45,Cat Food,418.46,30,
255,1557,2024-11-01,5510.41,5,4,1541,852,5,388.88,1944.4,Macadamia,213.92,20,
256,1888,2024-12-23,2373.07,6,3,1529,807,4,759.21,3036.84,Cat Scratcher,316.49,28,
256,1888,2024-12-23,2373.07,6,3,10201,557,1,203.8,203.8,Agarbatti,434.65,92,
257,1912,2024-11-15,9343.23,4,1,127,421,2,1900.67,3801.34,Hand Gloves,445.02,86,
257,1912,2024-11-15,9343.23,4,1,347,225,1,1489.51,1489.51,Wet Wipes,439.45,67,
258,263,2024-10-13,6255.69,4,1,1383,835,1,589.96,589.96,Extra Virgin Oil,39.68,83,
258,263,2024-10-13,6255.69,4,1,10431,313,5,1479.57,7397.849999999999,Cat Toy,388.44,22,
259,2461,2025-04-20,9797.95,2,2,6912,748,2,612.7,1225.4,Frozen Tikki,37.76,16,
259,2461,2025-04-20,9797.95,2,2,7612,702,3,223.52,670.5600000000001,Ice Cream,235.62,30,
261,1125,2025-04-22,3080.18,3,1,4323,47,1,1247.46,1247.46,Cleaning Cloth,275.8,55,
261,1125,2025-04-22,3080.18,3,1,8652,205,5,1192.12,5960.599999999999,Avocado Oil,90.09,94,
261,1125,2025-04-22,3080.18,3,1,11023,260,4,825.48,3301.92,Bournvita,108.51,9,
261,1125,2025-04-22,3080.18,3,1,11875,874,2,1667.13,3334.26,Pomegranate,55.02,64,
262,1415,2025-06-03,7719.05,4,2,6143,470,1,1319.29,1319.29,Modak,75.35,25,
262,1415,2025-06-03,7719.05,4,2,8188,73,3,1422.31,4266.93,7 Up,150.88,42,
262,1415,2025-06-03,7719.05,4,2,11277,930,1,1211.18,1211.18,Rice Bran Oil,224.14,49,
264,402,2025-03-17,3093.14,3,2,4174,479,5,605.69,3028.4500000000003,Baby Carrier,197.78,65,
264,402,2025-03-17,3093.14,3,2,9969,852,4,1638.14,6552.56,Macadamia,213.92,20,
266,1183,2025-07-08,8452.88,3,3,1716,575,2,146.2,292.4,Pizza Sauce,188.11,65,
267,1036,2025-06-02,4094.42,5,2,10989,288,1,1656.2,1656.2,Garlic Powder,375.02,46,
268,2739,2024-11-28,2936.05,6,2,4232,647,2,947.91,1895.82,Feeding Bottle,199.09,2,
268,2739,2024-11-28,2936.05,6,2,6181,996,4,409.23,1636.92,Glass Cleaner,319.29,77,
268,2739,2024-11-28,2936.05,6,2,6321,636,5,653.19,3265.9500000000003,Parmesan,28.29,38,
268,2739,2024-11-28,2936.05,6,2,6413,872,1,1361.81,1361.81,Cotton Wick,49.39,14,
269,2007,2024-10-08,4016.63,2,4,9253,601,5,1924.85,9624.25,Ganesh Idol,306.89,82,
270,2926,2025-02-12,1417.6,5,1,6969,294,4,866.76,3467.04,Chart Paper,292.98,74,
271,1438,2025-03-12,9067.26,5,4,9911,561,3,1042.59,3127.7699999999995,Apple Cider Vinegar,266.3,52,
273,2879,2025-06-29,4687.37,2,2,1764,350,1,1205.5,1205.5,Instant Khichdi,27.6,48,
273,2879,2025-06-29,4687.37,2,2,3689,441,2,1108.84,2217.68,Home Style Pickle,327.67,11,
273,2879,2025-06-29,4687.37,2,2,3876,345,1,118.89,118.89,Malt Drink Mix,484.84,3,
273,2879,2025-06-29,4687.37,2,2,7791,319,5,1440.26,7201.3,Perfume,323.54,5,
274,603,2025-05-19,1731.05,2,1,7404,690,3,1973.37,5920.11,Pen,90.13,22,
276,708,2024-10-19,5401.05,4,1,2007,253,2,1819.08,3638.16,Bottle Gourd,366.55,10,
277,1430,2025-02-28,5564.19,4,4,4856,16,4,513.11,2052.44,Buttermilk,333.43,50,
277,1430,2025-02-28,5564.19,4,4,5010,530,4,337.13,1348.52,Staples,218.44,44,
277,1430,2025-02-28,5564.19,4,4,5644,510,3,802.74,2408.2200000000003,Battery,59.94,89,
278,2969,2024-09-02,8930.44,3,4,6450,575,1,619.06,619.06,Pizza Sauce,188.11,65,
280,710,2024-09-20,1804.09,3,4,169,115,2,1760.67,3521.34,Formula Milk,442.31,27,
280,710,2024-09-20,1804.09,3,4,424,433,4,487.81,1951.24,Apron,308.53,18,
280,710,2024-09-20,1804.09,3,4,10625,245,1,221.07,221.07,Festival Garland,121.83,68,
281,139,2025-01-06,2551.49,6,4,357,588,2,339.47,678.94,Strawberry Shake,222.18,40,
281,139,2025-01-06,2551.49,6,4,8553,88,3,1108.76,3326.2799999999997,Malai,50.74,18,
282,883,2024-08-13,6092.5,3,1,78,310,5,1288.23,6441.15,Low Fat Milk,384.25,21,
282,883,2024-08-13,6092.5,3,1,8901,638,5,1430.64,7153.200000000001,Betel Nut,67.1,33,
282,883,2024-08-13,6092.5,3,1,9667,253,2,1523.47,3046.94,Bottle Gourd,366.55,10,
283,701,2024-12-29,5205.88,1,2,3518,81,4,114.57,458.28,Formula Milk,269.63,19,
284,1234,2025-08-02,8879.94,3,3,959,585,3,1046.2,3138.6000000000004,Frozen Paratha,118.47,99,
284,1234,2025-08-02,8879.94,3,3,4519,856,3,1691.78,5075.34,Upma Mix,419.51,76,
285,2272,2024-10-11,8442.17,4,1,7686,305,2,790.02,1580.04,Dog Chain,73.79,59,
285,2272,2024-10-11,8442.17,4,1,9147,288,2,1256.93,2513.86,Garlic Powder,375.02,46,
286,2174,2024-08-10,3615.84,1,3,3887,931,5,892.09,4460.45,Cat Collar,99.52,46,
286,2174,2024-08-10,3615.84,1,3,9619,831,4,1700.33,6801.32,Rasmalai,84.2,61,
287,2764,2025-06-12,6232.73,2,2,3909,565,4,712.6,2850.4,Marker,133.89,39,
