category_id,category_name,description,product_id,product_name,price,supplier_id
11,Spices & Masalas,Totam saepe unde vitae.,1190,Chicken Masala,389.8,73
11,Spices & Masalas,Totam saepe unde vitae.,1247,Hing,447.33,131
11,Spices & Masalas,Totam saepe unde vitae.,1283,Chinese Masala,195.52,55
11,Spices & Masalas,Totam saepe unde vitae.,1302,Onion Powder,67.78,110
11,Spices & Masalas,Totam saepe unde vitae.,1304,Turmeric Powder,484.69,136
11,Spices & Masalas,Totam saepe unde vitae.,1315,Amchur Powder,499.98,170
11,Spices & Masalas,Totam saepe unde vitae.,1374,Tandoori Masala,309.49,24
11,Spices & Masalas,Totam saepe unde vitae.,1413,Chinese Masala,199.04,161
11,Spices & Masalas,Totam saepe unde vitae.,1415,Pickle Masala,430.0,115
11,Spices & Masalas,Totam saepe unde vitae.,1460,Tea Masala,102.35,39
11,Spices & Masalas,Totam saepe unde vitae.,1471,Amchur Powder,68.79,108
11,Spices & Masalas,Totam saepe unde vitae.,1474,Chili Flakes,46.89,50
11,Spices & Masalas,Totam saepe unde vitae.,1476,Chat Masala,136.16,35
11,Spices & Masalas,Totam saepe unde vitae.,1497,Oregano,486.36,102
11,Spices & Masalas,Totam saepe unde vitae.,1522,Sambhar Masala,482.33,197
11,Spices & Masalas,Totam saepe unde vitae.,1549,Paneer Masala,349.48,34
11,Spices & Masalas,Totam saepe unde vitae.,1554,Chicken Masala,163.22,87
11,Spices & Masalas,Totam saepe unde vitae.,1555,Cloves,238.61,50
11,Spices & Masalas,Totam saepe unde vitae.,1559,Star Anise,497.22,65
11,Spices & Masalas,Totam saepe unde vitae.,1582,Meat Masala,32.46,165
11,Spices & Masalas,Totam saepe unde vitae.,1641,Kitchen King,313.84,5
11,Spices & Masalas,Totam saepe unde vitae.,1655,Black Cardamom,468.19,41
11,Spices & Masalas,Totam saepe unde vitae.,1674,Tea Masala,178.1,46
11,Spices & Masalas,Totam saepe unde vitae.,1715,Red Chili Powder,487.74,131
11,Spices & Masalas,Totam saepe unde vitae.,1769,White Pepper,301.44,113
11,Spices & Masalas,Totam saepe unde vitae.,1781,Pav Bhaji Masala,275.64,59
11,Spices & Masalas,Totam saepe unde vitae.,1858,Cardamom,177.57,113
11,Spices & Masalas,Totam saepe unde vitae.,1920,Kasuri Methi,169.79,189
11,Spices & Masalas,Totam saepe unde vitae.,1968,Oregano,396.3,105
11,Spices & Masalas,Totam saepe unde vitae.,1984,Pickle Masala,17.75,43
11,Spices & Masalas,Totam saepe unde vitae.,1999,Garam Masala,15.01,177
12,Breakfast Items,Deleniti veritatis sapiente hic.,1008,Corn Flakes,264.38,32
12,Breakfast Items,Deleniti veritatis sapiente hic.,1067,Flavored Yogurt,487.87,55
12,Breakfast Items,Deleniti veritatis sapiente hic.,1129,Muesli,464.35,1
12,Breakfast Items,Deleniti veritatis sapiente hic.,1138,Breakfast Sausage,360.89,16
12,Breakfast Items,Deleniti veritatis sapiente hic.,1260,Breakfast Sausage,56.53,133
12,Breakfast Items,Deleniti veritatis sapiente hic.,1318,Granola,238.52,175
12,Breakfast Items,Deleniti veritatis sapiente hic.,1327,Peanut Butter,177.46,48
12,Breakfast Items,Deleniti veritatis sapiente hic.,1329,Ready Dhokla Mix,240.21,186
12,Breakfast Items,Deleniti veritatis sapiente hic.,1338,Boiled Eggs,359.77,121
12,Breakfast Items,Deleniti veritatis sapiente hic.,1378,Dosa Mix,117.88,21
12,Breakfast Items,Deleniti veritatis sapiente hic.,1381,Oats,381.06,59
12,Breakfast Items,Deleniti veritatis sapiente hic.,1434,Breakfast Cereal,233.96,168
12,Breakfast Items,Deleniti veritatis sapiente hic.,1465,Honey,167.78,99
12,Breakfast Items,Deleniti veritatis sapiente hic.,1510,Breakfast Cereal,311.34,25
12,Breakfast Items,Deleniti veritatis sapiente hic.,1561,Corn Flakes,472.3,44
12,Breakfast Items,Deleniti veritatis sapiente hic.,1589,Ready Roti,283.74,69
12,Breakfast Items,Deleniti veritatis sapiente hic.,1616,Instant Oats,127.54,113
12,Breakfast Items,Deleniti veritatis sapiente hic.,1621,Flavored Yogurt,450.17,155
12,Breakfast Items,Deleniti veritatis sapiente hic.,1640,Boiled Eggs,44.77,10
12,Breakfast Items,Deleniti veritatis sapiente hic.,1670,Instant Tea,171.13,60
12,Breakfast Items,Deleniti veritatis sapiente hic.,1699,Boiled Eggs,51.4,74
12,Breakfast Items,Deleniti veritatis sapiente hic.,1709,Chutney,420.83,22
12,Breakfast Items,Deleniti veritatis sapiente hic.,1725,Chutney,388.47,39
12,Breakfast Items,Deleniti veritatis sapiente hic.,1763,Breakfast Cereal,209.82,5
12,Breakfast Items,Deleniti veritatis sapiente hic.,1774,Semolina,160.26,115
12,Breakfast Items,Deleniti veritatis sapiente hic.,1804,Flavored Yogurt,463.65,22
12,Breakfast Items,Deleniti veritatis sapiente hic.,1835,Honey,101.18,115
12,Breakfast Items,Deleniti veritatis sapiente hic.,1863,Chutney,168.07,43
12,Breakfast Items,Deleniti veritatis sapiente hic.,1884,Boiled Eggs,362.35,55
13,Dry Fruits & Nuts,Eveniet accusamus labore molestiae.,1024,Roasted Almonds,376.4,172
13,Dry Fruits & Nuts,Eveniet accusamus labore molestiae.,1030,Sunflower Seeds,134.12,124
13,Dry Fruits & Nuts,Eveniet accusamus labore molestiae.,1061,Date Rolls,32.5,114
13,Dry Fruits & Nuts,Eveniet accusamus labore molestiae.,1064,Caramelized Nuts,159.69,133
13,Dry Fruits & Nuts,Eveniet accusamus labore molestiae.,1072,Spicy Nuts,209.98,73
13,Dry Fruits & Nuts,Eveniet accusamus labore molestiae.,1142,Salted Cashews,21.09,25
13,Dry Fruits & Nuts,Eveniet accusamus labore molestiae.,1153,Salted Cashews,412.56,8
13,Dry Fruits & Nuts,Eveniet accusamus labore molestiae.,1164,Dates,205.14,38
13,Dry Fruits & Nuts,Eveniet accusamus labore molestiae.,1212,Roasted Almonds,227.13,13
13,Dry Fruits & Nuts,Eveniet accusamus labore molestiae.,1220,Dry Apple,143.9,74
13,Dry Fruits & Nuts,Eveniet accusamus labore molestiae.,1243,Dry Anjeer,344.76,18
13,Dry Fruits & Nuts,Eveniet accusamus labore molestiae.,1251,Salted Cashews,52.95,8
13,Dry Fruits & Nuts,Eveniet accusamus labore molestiae.,1292,Macadamia,151.85,128
13,Dry Fruits & Nuts,Eveniet accusamus labore molestiae.,1305,Pistachios,394.1,119
13,Dry Fruits & Nuts,Eveniet accusamus labore molestiae.,1336,Apricots,184.44,168
13,Dry Fruits & Nuts,Eveniet accusamus labore molestiae.,1414,Caramelized Nuts,413.47,141
13,Dry Fruits & Nuts,Eveniet accusamus labore molestiae.,1443,Almonds,327.74,122
13,Dry Fruits & Nuts,Eveniet accusamus labore molestiae.,1473,Dates,424.45,165
13,Dry Fruits & Nuts,Eveniet accusamus labore molestiae.,1495,Spicy Nuts,101.02,90
13,Dry Fruits & Nuts,Eveniet accusamus labore molestiae.,1571,Dry Kiwi,141.78,127
13,Dry Fruits & Nuts,Eveniet accusamus labore molestiae.,1584,Fox Nuts,148.84,17
13,Dry Fruits & Nuts,Eveniet accusamus labore molestiae.,1599,Peanuts,183.26,157
13,Dry Fruits & Nuts,Eveniet accusamus labore molestiae.,1604,Prunes,134.44,82
13,Dry Fruits & Nuts,Eveniet accusamus labore molestiae.,1642,Dry Apple,238.82,107
13,Dry Fruits & Nuts,Eveniet accusamus labore molestiae.,1647,Sunflower Seeds,249.81,30
13,Dry Fruits & Nuts,Eveniet accusamus labore molestiae.,1673,Hazelnuts,356.05,199
13,Dry Fruits & Nuts,Eveniet accusamus labore molestiae.,1679,Salted Cashews,88.39,112
13,Dry Fruits & Nuts,Eveniet accusamus labore molestiae.,1708,Pistachios,150.01,195
13,Dry Fruits & Nuts,Eveniet accusamus labore molestiae.,1748,Dry Apple,104.7,170
13,Dry Fruits & Nuts,Eveniet accusamus labore molestiae.,1760,Date Rolls,147.74,51
13,Dry Fruits & Nuts,Eveniet accusamus labore molestiae.,1793,Dry Mango,324.85,187
13,Dry Fruits & Nuts,Eveniet accusamus labore molestiae.,1837,Macadamia,461.37,160
13,Dry Fruits & Nuts,Eveniet accusamus labore molestiae.,1855,Dry Fruit Bites,295.99,113
13,Dry Fruits & Nuts,Eveniet accusamus labore molestiae.,1876,Dry Mango,255.0,33
13,Dry Fruits & Nuts,Eveniet accusamus labore molestiae.,1913,Dates,322.99,194
13,Dry Fruits & Nuts,Eveniet accusamus labore molestiae.,1948,Roasted Almonds,64.0,107
13,Dry Fruits & Nuts,Eveniet accusamus labore molestiae.,1962,Roasted Almonds,489.3,115
13,Dry Fruits & Nuts,Eveniet accusamus labore molestiae.,1969,Caramelized Nuts,288.28,14
13,Dry Fruits & Nuts,Eveniet accusamus labore molestiae.,1993,Chia Seeds,14.72,119
14,Oils & Ghee,Ipsam voluptatibus praesentium iure quaerat.,1003,Corn Oil,76.11,108
14,Oils & Ghee,Ipsam voluptatibus praesentium iure quaerat.,1033,Canola Oil,400.89,136
14,Oils & Ghee,Ipsam voluptatibus praesentium iure quaerat.,1050,Toasted Sesame Oil,479.2,164
14,Oils & Ghee,Ipsam voluptatibus praesentium iure quaerat.,1051,Flaxseed Oil,73.83,137
14,Oils & Ghee,Ipsam voluptatibus praesentium iure quaerat.,1060,Groundnut Cold Pressed,451.94,109
14,Oils & Ghee,Ipsam voluptatibus praesentium iure quaerat.,1095,Cooking Spray,408.48,117
14,Oils & Ghee,Ipsam voluptatibus praesentium iure quaerat.,1111,Sunflower Oil,26.79,116
14,Oils & Ghee,Ipsam voluptatibus praesentium iure quaerat.,1155,Sesame Cold Pressed,189.16,102
14,Oils & Ghee,Ipsam voluptatibus praesentium iure quaerat.,1174,Avocado Oil,88.59,12
14,Oils & Ghee,Ipsam voluptatibus praesentium iure quaerat.,1203,Almond Oil,374.09,130
14,Oils & Ghee,Ipsam voluptatibus praesentium iure quaerat.,1208,Vegetable Oil,393.16,42
14,Oils & Ghee,Ipsam voluptatibus praesentium iure quaerat.,1210,Coconut Oil,263.03,4
14,Oils & Ghee,Ipsam voluptatibus praesentium iure quaerat.,1215,Neem Oil,339.25,181
14,Oils & Ghee,Ipsam voluptatibus praesentium iure quaerat.,1287,A2 Ghee,230.13,150
14,Oils & Ghee,Ipsam voluptatibus praesentium iure quaerat.,1296,Safflower Oil,291.64,151
14,Oils & Ghee,Ipsam voluptatibus praesentium iure quaerat.,1312,Ghee,315.94,183
14,Oils & Ghee,Ipsam voluptatibus praesentium iure quaerat.,1398,Flaxseed Oil,396.08,159
14,Oils & Ghee,Ipsam voluptatibus praesentium iure quaerat.,1399,Rice Oil,304.19,39
14,Oils & Ghee,Ipsam voluptatibus praesentium iure quaerat.,1406,Coconut Oil,175.83,153
14,Oils & Ghee,Ipsam voluptatibus praesentium iure quaerat.,1412,Cooking Spray,366.37,147
14,Oils & Ghee,Ipsam voluptatibus praesentium iure quaerat.,1521,Herbal Oil,348.56,135
14,Oils & Ghee,Ipsam voluptatibus praesentium iure quaerat.,1526,Pure Coconut Oil,403.39,165
14,Oils & Ghee,Ipsam voluptatibus praesentium iure quaerat.,1532,Desi Ghee,373.88,8
14,Oils & Ghee,Ipsam voluptatibus praesentium iure quaerat.,1539,Organic Ghee,385.2,76
14,Oils & Ghee,Ipsam voluptatibus praesentium iure quaerat.,1602,Flaxseed Oil,270.35,179
14,Oils & Ghee,Ipsam voluptatibus praesentium iure quaerat.,1631,Olive Oil,422.0,67
14,Oils & Ghee,Ipsam voluptatibus praesentium iure quaerat.,1663,Extra Virgin Oil,458.99,47
14,Oils & Ghee,Ipsam voluptatibus praesentium iure quaerat.,1667,Toasted Sesame Oil,28.96,68
14,Oils & Ghee,Ipsam voluptatibus praesentium iure quaerat.,1711,Butter Ghee,40.49,127
14,Oils & Ghee,Ipsam voluptatibus praesentium iure quaerat.,1757,Almond Oil,353.42,64
14,Oils & Ghee,Ipsam voluptatibus praesentium iure quaerat.,1765,Toasted Sesame Oil,434.97,43
14,Oils & Ghee,Ipsam voluptatibus praesentium iure quaerat.,1866,Desi Ghee,360.01,141
14,Oils & Ghee,Ipsam voluptatibus praesentium iure quaerat.,1934,Refined Oil,277.63,199
14,Oils & Ghee,Ipsam voluptatibus praesentium iure quaerat.,1954,Almond Oil,495.0,179
15,Pickles & Chutneys,Eius optio corrupti suscipit minima.,1043,Sweet Mango Pickle,376.21,72
15,Pickles & Chutneys,Eius optio corrupti suscipit minima.,1126,Coriander Chutney,62.4,58
15,Pickles & Chutneys,Eius optio corrupti suscipit minima.,1175,Coriander Chutney,139.97,135
15,Pickles & Chutneys,Eius optio corrupti suscipit minima.,1186,Home Style Pickle,217.88,104
15,Pickles & Chutneys,Eius optio corrupti suscipit minima.,1223,Mango Pickle,448.24,138
15,Pickles & Chutneys,Eius optio corrupti suscipit minima.,1242,Mixed Pickle,321.29,164
15,Pickles & Chutneys,Eius optio corrupti suscipit minima.,1249,Green Chili Pickle,180.81,79
15,Pickles & Chutneys,Eius optio corrupti suscipit minima.,1258,Mint Chutney,334.98,67
15,Pickles & Chutneys,Eius optio corrupti suscipit minima.,1280,Red Chili Pickle,434.82,117
15,Pickles & Chutneys,Eius optio corrupti suscipit minima.,1294,Home Style Pickle,462.86,68
15,Pickles & Chutneys,Eius optio corrupti suscipit minima.,1316,Pickle in Oil,27.04,175
15,Pickles & Chutneys,Eius optio corrupti suscipit minima.,1379,Spicy Pickle,81.03,182
15,Pickles & Chutneys,Eius optio corrupti suscipit minima.,1407,Ker Sangri Pickle,492.64,16
15,Pickles & Chutneys,Eius optio corrupti suscipit minima.,1427,Sweet Mango Pickle,188.04,161
15,Pickles & Chutneys,Eius optio corrupti suscipit minima.,1444,Mixed Pickle,41.59,132
15,Pickles & Chutneys,Eius optio corrupti suscipit minima.,1450,Mango Chutney,264.84,72
15,Pickles & Chutneys,Eius optio corrupti suscipit minima.,1462,Red Chili Pickle,57.54,100
15,Pickles & Chutneys,Eius optio corrupti suscipit minima.,1487,Mixed Pickle,267.44,78
15,Pickles & Chutneys,Eius optio corrupti suscipit minima.,1500,Khatti Meethi Chutney,266.22,182
15,Pickles & Chutneys,Eius optio corrupti suscipit minima.,1503,Mango Chutney,218.17,64
15,Pickles & Chutneys,Eius optio corrupti suscipit minima.,1525,Carrot Pickle,381.52,2
15,Pickles & Chutneys,Eius optio corrupti suscipit minima.,1546,Coriander Chutney,147.21,185
15,Pickles & Chutneys,Eius optio corrupti suscipit minima.,1548,South Indian Pickle,173.43,139
15,Pickles & Chutneys,Eius optio corrupti suscipit minima.,1581,Ker Sangri Pickle,233.46,71
15,Pickles & Chutneys,Eius optio corrupti suscipit minima.,1635,Home Style Pickle,339.16,103
15,Pickles & Chutneys,Eius optio corrupti suscipit minima.,1637,Amla Pickle,118.76,101
15,Pickles & Chutneys,Eius optio corrupti suscipit minima.,1643,Pickle in Oil,117.37,186
15,Pickles & Chutneys,Eius optio corrupti suscipit minima.,1694,Spicy Pickle,334.04,29
15,Pickles & Chutneys,Eius optio corrupti suscipit minima.,1700,Sesame Chutney,36.54,9
15,Pickles & Chutneys,Eius optio corrupti suscipit minima.,1780,Amla Pickle,407.03,43
15,Pickles & Chutneys,Eius optio corrupti suscipit minima.,1906,Curry Leaf Chutney,416.52,72
15,Pickles & Chutneys,Eius optio corrupti suscipit minima.,1911,Lemon Pickle,280.89,49
15,Pickles & Chutneys,Eius optio corrupti suscipit minima.,1930,Tamarind Chutney,474.45,136
15,Pickles & Chutneys,Eius optio corrupti suscipit minima.,1956,Lime Chutney,206.03,74
15,Pickles & Chutneys,Eius optio corrupti suscipit minima.,1986,Chundo,11.44,157
16,Instant Foods,Soluta vel repellendus ipsam blanditiis.,1010,Pasta Sauce,302.59,101
16,Instant Foods,Soluta vel repellendus ipsam blanditiis.,1071,Instant Idli,268.55,159
16,Instant Foods,Soluta vel repellendus ipsam blanditiis.,1076,Ready Poha,62.07,6
16,Instant Foods,Soluta vel repellendus ipsam blanditiis.,1077,Instant Oats,215.73,123
16,Instant Foods,Soluta vel repellendus ipsam blanditiis.,1086,Ready Rice,95.28,106
16,Instant Foods,Soluta vel repellendus ipsam blanditiis.,1089,Ready Poha,318.05,153
16,Instant Foods,Soluta vel repellendus ipsam blanditiis.,1171,Pasta Sauce,460.99,12
16,Instant Foods,Soluta vel repellendus ipsam blanditiis.,1192,Cup Noodles,448.28,173
16,Instant Foods,Soluta vel repellendus ipsam blanditiis.,1218,Ready Poha,491.22,123
16,Instant Foods,Soluta vel repellendus ipsam blanditiis.,1222,Noodle Masala,136.21,105
16,Instant Foods,Soluta vel repellendus ipsam blanditiis.,1240,Frozen Lasagna,30.87,65
16,Instant Foods,Soluta vel repellendus ipsam blanditiis.,1255,Ready Pizza,374.15,177
16,Instant Foods,Soluta vel repellendus ipsam blanditiis.,1419,Spaghetti,210.98,200
16,Instant Foods,Soluta vel repellendus ipsam blanditiis.,1448,Ready Curry,228.1,177
16,Instant Foods,Soluta vel repellendus ipsam blanditiis.,1489,Instant Pancake,173.14,114
16,Instant Foods,Soluta vel repellendus ipsam blanditiis.,1508,Instant Kheer,293.1,117
16,Instant Foods,Soluta vel repellendus ipsam blanditiis.,1536,Macaroni,168.36,153
16,Instant Foods,Soluta vel repellendus ipsam blanditiis.,1552,Ready Mix Rasam,23.25,152
16,Instant Foods,Soluta vel repellendus ipsam blanditiis.,1577,Ramen,193.43,115
16,Instant Foods,Soluta vel repellendus ipsam blanditiis.,1625,Ready Curry,183.47,167
16,Instant Foods,Soluta vel repellendus ipsam blanditiis.,1653,Dhokla Mix,11.75,64
16,Instant Foods,Soluta vel repellendus ipsam blanditiis.,1672,Instant Noodles,457.26,162
16,Instant Foods,Soluta vel repellendus ipsam blanditiis.,1703,Spaghetti,374.93,78
16,Instant Foods,Soluta vel repellendus ipsam blanditiis.,1799,Spaghetti,133.06,105
16,Instant Foods,Soluta vel repellendus ipsam blanditiis.,1864,Ready Mix Cake,174.46,16
16,Instant Foods,Soluta vel repellendus ipsam blanditiis.,1881,Frozen Lasagna,118.02,19
16,Instant Foods,Soluta vel repellendus ipsam blanditiis.,1894,Ready Poha,393.89,42
16,Instant Foods,Soluta vel repellendus ipsam blanditiis.,1974,Ready Mix Halwa,65.44,94
16,Instant Foods,Soluta vel repellendus ipsam blanditiis.,1991,Instant Kheer,279.43,7
16,Instant Foods,Soluta vel repellendus ipsam blanditiis.,1996,Instant Kheer,436.87,89
17,Baby Care,Dignissimos aut illum necessitatibus eligendi.,1001,Diaper Bag,344.45,79
17,Baby Care,Dignissimos aut illum necessitatibus eligendi.,1038,Wet Wipes,347.5,110
17,Baby Care,Dignissimos aut illum necessitatibus eligendi.,1099,Nappy Cream,424.04,82
17,Baby Care,Dignissimos aut illum necessitatibus eligendi.,1125,Baby Toothbrush,270.57,74
17,Baby Care,Dignissimos aut illum necessitatibus eligendi.,1130,Wet Wipes,123.92,62
17,Baby Care,Dignissimos aut illum necessitatibus eligendi.,1221,Bath Tub,426.1,200
17,Baby Care,Dignissimos aut illum necessitatibus eligendi.,1234,Baby Thermometer,462.07,97
17,Baby Care,Dignissimos aut illum necessitatibus eligendi.,1322,Rattle,116.25,168
17,Baby Care,Dignissimos aut illum necessitatibus eligendi.,1354,Baby Towel,153.92,96
17,Baby Care,Dignissimos aut illum necessitatibus eligendi.,1367,Baby Food,221.95,26
17,Baby Care,Dignissimos aut illum necessitatibus eligendi.,1368,Baby Stroller,281.87,148
17,Baby Care,Dignissimos aut illum necessitatibus eligendi.,1377,Changing Mat,18.94,13
17,Baby Care,Dignissimos aut illum necessitatibus eligendi.,1405,Baby Bib,202.13,188
17,Baby Care,Dignissimos aut illum necessitatibus eligendi.,1425,Baby Plate,198.34,199
17,Baby Care,Dignissimos aut illum necessitatibus eligendi.,1457,Baby Pillow,454.67,188
17,Baby Care,Dignissimos aut illum necessitatibus eligendi.,1482,Wet Wipes,249.78,28
17,Baby Care,Dignissimos aut illum necessitatibus eligendi.,1528,Baby Bib,258.56,83
17,Baby Care,Dignissimos aut illum necessitatibus eligendi.,1569,Sippy Cup,84.64,5
17,Baby Care,Dignissimos aut illum necessitatibus eligendi.,1620,Feeding Bottle,229.6,182
17,Baby Care,Dignissimos aut illum necessitatibus eligendi.,1665,Baby Carrier,141.77,186
17,Baby Care,Dignissimos aut illum necessitatibus eligendi.,1690,Bath Tub,480.99,142
17,Baby Care,Dignissimos aut illum necessitatibus eligendi.,1693,Baby Diapers,385.47,7
17,Baby Care,Dignissimos aut illum necessitatibus eligendi.,1697,Nappy Cream,191.71,144
17,Baby Care,Dignissimos aut illum necessitatibus eligendi.,1753,Baby Shampoo,434.63,4
17,Baby Care,Dignissimos aut illum necessitatibus eligendi.,1754,Baby Comb,165.66,30
17,Baby Care,Dignissimos aut illum necessitatibus eligendi.,1821,Baby Soap,10.92,97
17,Baby Care,Dignissimos aut illum necessitatibus eligendi.,1830,Baby Soap,477.61,13
17,Baby Care,Dignissimos aut illum necessitatibus eligendi.,1845,Baby Cereal,23.58,165
17,Baby Care,Dignissimos aut illum necessitatibus eligendi.,1857,Formula Milk,411.07,71
17,Baby Care,Dignissimos aut illum necessitatibus eligendi.,1886,Feeding Bottle,345.49,183
17,Baby Care,Dignissimos aut illum necessitatibus eligendi.,1890,Baby Bib,307.36,82
18,Pet Supplies,A amet quisquam dolorum.,1028,Pet Bowl,154.29,100
