loyalty_id,customer_id,points,last_updated
617,1419,975,2025-08-06 14:52:26.622986
618,869,939,2025-08-06 14:52:26.622996
619,1464,310,2025-08-06 14:52:26.623005
620,1389,90,2025-08-06 14:52:26.623013
621,1255,61,2025-08-06 14:52:26.623022
622,2581,415,2025-08-06 14:52:26.623031
623,633,142,2025-08-06 14:52:26.623040
624,2107,932,2025-08-06 14:52:26.623049
625,2989,983,2025-08-06 14:52:26.623058
626,2612,275,2025-08-06 14:52:26.623068
627,1901,419,2025-08-06 14:52:26.623077
628,2922,442,2025-08-06 14:52:26.623086
629,322,83,2025-08-06 14:52:26.623095
630,771,705,2025-08-06 14:52:26.623105
631,2678,189,2025-08-06 14:52:26.623114
632,1300,497,2025-08-06 14:52:26.623123
633,2549,920,2025-08-06 14:52:26.623133
634,46,156,2025-08-06 14:52:26.623142
635,2790,50,2025-08-06 14:52:26.623152
636,946,459,2025-08-06 14:52:26.623162
637,745,44,2025-08-06 14:52:26.623172
638,718,309,2025-08-06 14:52:26.623182
639,897,702,2025-08-06 14:52:26.623191
640,1263,910,2025-08-06 14:52:26.623201
641,672,945,2025-08-06 14:52:26.623210
642,314,751,2025-08-06 14:52:26.623220
643,1249,581,2025-08-06 14:52:26.623229
644,2491,474,2025-08-06 14:52:26.623238
645,1688,536,2025-08-06 14:52:26.623247
646,1690,299,2025-08-06 14:52:26.623256
647,1999,805,2025-08-06 14:52:26.623266
648,438,730,2025-08-06 14:52:26.623275
649,2670,550,2025-08-06 14:52:26.623285
650,45,453,2025-08-06 14:52:26.623294
651,603,31,2025-08-06 14:52:26.623303
652,192,35,2025-08-06 14:52:26.623313
653,2619,181,2025-08-06 14:52:26.623322
654,273,477,2025-08-06 14:52:26.623331
655,88,664,2025-08-06 14:52:26.623340
656,1589,94,2025-08-06 14:52:26.623350
657,1676,998,2025-08-06 14:52:26.623360
658,2470,146,2025-08-06 14:52:26.623369
659,1379,190,2025-08-06 14:52:26.623378
660,1792,315,2025-08-06 14:52:26.623388
661,285,729,2025-08-06 14:52:26.623398
662,2901,539,2025-08-06 14:52:26.623407
663,2312,736,2025-08-06 14:52:26.623416
664,1912,157,2025-08-06 14:52:26.623426
665,2977,171,2025-08-06 14:52:26.623436
666,1478,965,2025-08-06 14:52:26.623445
667,1279,470,2025-08-06 14:52:26.623454
668,1453,92,2025-08-06 14:52:26.623464
669,1489,616,2025-08-06 14:52:26.623473
670,569,850,2025-08-06 14:52:26.623482
671,2928,458,2025-08-06 14:52:26.623492
672,1076,661,2025-08-06 14:52:26.623501
673,795,582,2025-08-06 14:52:26.623510
674,795,421,2025-08-06 14:52:26.623522
675,2707,237,2025-08-06 14:52:26.623531
676,1535,955,2025-08-06 14:52:26.623540
677,1243,517,2025-08-06 14:52:26.623549
678,2589,305,2025-08-06 14:52:26.623559
679,2454,5,2025-08-06 14:52:26.623568
680,1211,629,2025-08-06 14:52:26.623577
681,1011,574,2025-08-06 14:52:26.623586
682,1235,408,2025-08-06 14:52:26.623595
683,657,786,2025-08-06 14:52:26.623605
684,2319,557,2025-08-06 14:52:26.623614
685,2874,897,2025-08-06 14:52:26.623623
686,697,812,2025-08-06 14:52:26.623633
687,2200,262,2025-08-06 14:52:26.623642
688,1607,322,2025-08-06 14:52:26.623651
689,2200,173,2025-08-06 14:52:26.623660
690,128,527,2025-08-06 14:52:26.623669
691,2171,517,2025-08-06 14:52:26.623679
692,2274,900,2025-08-06 14:52:26.623688
693,2540,112,2025-08-06 14:52:26.623698
694,1979,80,2025-08-06 14:52:26.623707
695,331,89,2025-08-06 14:52:26.623716
696,1825,400,2025-08-06 14:52:26.623725
697,2777,904,2025-08-06 14:52:26.623735
698,1911,445,2025-08-06 14:52:26.623744
699,707,160,2025-08-06 14:52:26.623753
700,2640,296,2025-08-06 14:52:26.623762
701,2879,440,2025-08-06 14:52:26.623771
702,2073,353,2025-08-06 14:52:26.623780
703,849,495,2025-08-06 14:52:26.623789
704,1233,885,2025-08-06 14:52:26.623799
705,1325,164,2025-08-06 14:52:26.623808
706,2272,771,2025-08-06 14:52:26.623817
707,901,4,2025-08-06 14:52:26.623826
708,2428,125,2025-08-06 14:52:26.623835
709,2304,560,2025-08-06 14:52:26.623844
710,562,257,2025-08-06 14:52:26.623854
711,1387,203,2025-08-06 14:52:26.623864
712,1671,861,2025-08-06 14:52:26.623873
713,2860,44,2025-08-06 14:52:26.623882
714,1808,210,2025-08-06 14:52:26.623892
715,1436,239,2025-08-06 14:52:26.623903
716,645,774,2025-08-06 14:52:26.623913
717,802,301,2025-08-06 14:52:26.623922
718,1508,784,2025-08-06 14:52:26.623931
719,2002,565,2025-08-06 14:52:26.623940
720,1087,984,2025-08-06 14:52:26.623950
721,1079,539,2025-08-06 14:52:26.623959
722,2656,20,2025-08-06 14:52:26.623968
723,27,271,2025-08-06 14:52:26.623977
724,54,689,2025-08-06 14:52:26.623987
725,365,318,2025-08-06 14:52:26.623996
726,2152,740,2025-08-06 14:52:26.624006
727,1508,179,2025-08-06 14:52:26.624015
728,2970,411,2025-08-06 14:52:26.624024
729,866,253,2025-08-06 14:52:26.624034
730,1614,798,2025-08-06 14:52:26.624043
731,2224,561,2025-08-06 14:52:26.624053
732,990,868,2025-08-06 14:52:26.624062
733,717,370,2025-08-06 14:52:26.624070
734,1383,935,2025-08-06 14:52:26.624079
735,989,888,2025-08-06 14:52:26.624088
736,822,896,2025-08-06 14:52:26.624098
737,767,410,2025-08-06 14:52:26.624108
738,1904,925,2025-08-06 14:52:26.624117
739,2636,220,2025-08-06 14:52:26.624126
740,1091,639,2025-08-06 14:52:26.624135
741,2107,837,2025-08-06 14:52:26.624144
742,690,794,2025-08-06 14:52:26.624154
743,2043,496,2025-08-06 14:52:26.624163
744,1619,671,2025-08-06 14:52:26.624172
745,859,278,2025-08-06 14:52:26.624181
746,1288,439,2025-08-06 14:52:26.624190
747,2994,413,2025-08-06 14:52:26.624200
748,1378,577,2025-08-06 14:52:26.624209
749,682,84,2025-08-06 14:52:26.624218
750,1710,287,2025-08-06 14:52:26.624227
751,1330,31,2025-08-06 14:52:26.624236
752,291,176,2025-08-06 14:52:26.624245
753,287,587,2025-08-06 14:52:26.624254
754,1007,229,2025-08-06 14:52:26.624263
755,642,480,2025-08-06 14:52:26.624272
756,2712,879,2025-08-06 14:52:26.624282
757,1413,647,2025-08-06 14:52:26.624291
758,529,55,2025-08-06 14:52:26.624300
759,1321,871,2025-08-06 14:52:26.624310
760,2854,921,2025-08-06 14:52:26.624319
761,2591,147,2025-08-06 14:52:26.624688
762,522,795,2025-08-06 14:52:26.624726
763,134,388,2025-08-06 14:52:26.624750
764,1430,287,2025-08-06 14:52:26.624775
765,2422,322,2025-08-06 14:52:26.624799
766,2526,905,2025-08-06 14:52:26.624822
767,1491,401,2025-08-06 14:52:26.624845
768,552,730,2025-08-06 14:52:26.624873
769,628,603,2025-08-06 14:52:26.624895
770,2965,906,2025-08-06 14:52:26.624911
771,1547,616,2025-08-06 14:52:26.624927
772,444,468,2025-08-06 14:52:26.624940
773,1412,840,2025-08-06 14:52:26.625004
774,1294,389,2025-08-06 14:52:26.625089
775,719,264,2025-08-06 14:52:26.625116
776,1100,124,2025-08-06 14:52:26.625133
777,502,79,2025-08-06 14:52:26.625150
778,2810,932,2025-08-06 14:52:26.625165
779,2586,810,2025-08-06 14:52:26.625180
780,2736,795,2025-08-06 14:52:26.625198
781,1250,998,2025-08-06 14:52:26.625230
782,442,745,2025-08-06 14:52:26.625256
783,1898,886,2025-08-06 14:52:26.625273
784,28,879,2025-08-06 14:52:26.625288
785,2157,960,2025-08-06 14:52:26.625305
786,537,547,2025-08-06 14:52:26.625320
787,1601,713,2025-08-06 14:52:26.625335
788,2062,72,2025-08-06 14:52:26.625350
789,765,513,2025-08-06 14:52:26.625367
790,1752,386,2025-08-06 14:52:26.625382
791,1585,165,2025-08-06 14:52:26.625397
792,400,62,2025-08-06 14:52:26.625412
793,1183,465,2025-08-06 14:52:26.625428
794,1397,233,2025-08-06 14:52:26.625443
795,2080,762,2025-08-06 14:52:26.625458
796,2359,961,2025-08-06 14:52:26.625474
797,2466,918,2025-08-06 14:52:26.625489
798,1867,175,2025-08-06 14:52:26.625505
799,2326,827,2025-08-06 14:52:26.625520
800,55,688,2025-08-06 14:52:26.625535
801,2035,422,2025-08-06 14:52:26.625551
802,2825,412,2025-08-06 14:52:26.625566
803,1539,82,2025-08-06 14:52:26.625581
804,2653,868,2025-08-06 14:52:26.625597
805,2392,956,2025-08-06 14:52:26.625612
806,738,26,2025-08-06 14:52:26.625627
807,1895,827,2025-08-06 14:52:26.625643
808,2308,995,2025-08-06 14:52:26.625658
809,1489,493,2025-08-06 14:52:26.625674
810,2994,101,2025-08-06 14:52:26.625689
811,2343,272,2025-08-06 14:52:26.625704
812,1896,110,2025-08-06 14:52:26.625720
813,2913,505,2025-08-06 14:52:26.625736
814,2185,702,2025-08-06 14:52:26.625751
815,451,444,2025-08-06 14:52:26.625766
816,1721,837,2025-08-06 14:52:26.625782
817,2040,725,2025-08-06 14:52:26.625797
818,1372,644,2025-08-06 14:52:26.625812
819,799,138,2025-08-06 14:52:26.625827
820,2205,448,2025-08-06 14:52:26.625843
821,2319,767,2025-08-06 14:52:26.625858
822,2345,941,2025-08-06 14:52:26.625874
823,1101,216,2025-08-06 14:52:26.625889
824,2103,267,2025-08-06 14:52:26.625905
825,2349,339,2025-08-06 14:52:26.625927
826,2834,623,2025-08-06 14:52:26.625948
827,2324,471,2025-08-06 14:52:26.625967
828,2388,178,2025-08-06 14:52:26.625983
829,2563,460,2025-08-06 14:52:26.625999
830,234,347,2025-08-06 14:52:26.626014
831,2749,929,2025-08-06 14:52:26.626030
832,2510,967,2025-08-06 14:52:26.626046
833,11,141,2025-08-06 14:52:26.626061
834,1993,706,2025-08-06 14:52:26.626078
835,2426,248,2025-08-06 14:52:26.626094
836,1049,54,2025-08-06 14:52:26.626110
837,1732,631,2025-08-06 14:52:26.626125
838,2085,178,2025-08-06 14:52:26.626141
839,2736,923,2025-08-06 14:52:26.626156
840,789,715,2025-08-06 14:52:26.626172
841,1,487,2025-08-06 14:52:26.626187
842,2101,180,2025-08-06 14:52:26.626203
843,1367,975,2025-08-06 14:52:26.626222
844,2406,487,2025-08-06 14:52:26.626238
845,90,852,2025-08-06 14:52:26.626254
846,1791,998,2025-08-06 14:52:26.626269
847,1221,536,2025-08-06 14:52:26.626287
848,473,271,2025-08-06 14:52:26.626303
849,2349,302,2025-08-06 14:52:26.626329
850,1363,495,2025-08-06 14:52:26.626360
851,2703,619,2025-08-06 14:52:26.626384
852,2017,477,2025-08-06 14:52:26.626401
853,2480,537,2025-08-06 14:52:26.626416
854,2564,121,2025-08-06 14:52:26.626431
855,2801,415,2025-08-06 14:52:26.626447
856,2661,112,2025-08-06 14:52:26.626463
857,336,947,2025-08-06 14:52:26.626478
858,133,44,2025-08-06 14:52:26.626494
859,317,978,2025-08-06 14:52:26.626511
860,301,638,2025-08-06 14:52:26.626526
861,18,614,2025-08-06 14:52:26.626542
862,1286,850,2025-08-06 14:52:26.626562
863,104,550,2025-08-06 14:52:26.626582
864,2972,581,2025-08-06 14:52:26.626617
865,1292,635,2025-08-06 14:52:26.626643
866,2856,691,2025-08-06 14:52:26.626675
867,1555,143,2025-08-06 14:52:26.626710
868,2427,276,2025-08-06 14:52:26.626724
869,881,901,2025-08-06 14:52:26.626735
870,277,208,2025-08-06 14:52:26.626745
871,943,113,2025-08-06 14:52:26.626755
872,1078,737,2025-08-06 14:52:26.626766
873,2442,872,2025-08-06 14:52:26.626775
874,2923,953,2025-08-06 14:52:26.626785
875,261,864,2025-08-06 14:52:26.626795
876,2333,815,2025-08-06 14:52:26.626804
877,365,368,2025-08-06 14:52:26.626814
878,1389,470,2025-08-06 14:52:26.626824
879,2517,524,2025-08-06 14:52:26.626833
880,950,666,2025-08-06 14:52:26.626843
881,489,618,2025-08-06 14:52:26.626853
882,268,960,2025-08-06 14:52:26.626862
883,2040,663,2025-08-06 14:52:26.626871
884,362,20,2025-08-06 14:52:26.626881
885,451,870,2025-08-06 14:52:26.626890
886,2274,282,2025-08-06 14:52:26.626900
887,2952,330,2025-08-06 14:52:26.626909
888,612,646,2025-08-06 14:52:26.626919
889,56,860,2025-08-06 14:52:26.626929
890,214,960,2025-08-06 14:52:26.626939
891,1542,213,2025-08-06 14:52:26.626948
892,2332,944,2025-08-06 14:52:26.626957
893,1706,181,2025-08-06 14:52:26.626967
894,201,465,2025-08-06 14:52:26.626976
895,2493,828,2025-08-06 14:52:26.626986
896,2715,997,2025-08-06 14:52:26.626995
897,1080,149,2025-08-06 14:52:26.627004
898,746,848,2025-08-06 14:52:26.627014
899,843,139,2025-08-06 14:52:26.627023
900,2278,61,2025-08-06 14:52:26.627032
901,1537,543,2025-08-06 14:52:26.627041
902,1071,9,2025-08-06 14:52:26.627051
903,987,756,2025-08-06 14:52:26.627060
904,9,352,2025-08-06 14:52:26.627069
905,2365,153,2025-08-06 14:52:26.627078
906,2152,575,2025-08-06 14:52:26.627088
907,1258,748,2025-08-06 14:52:26.627097
908,2634,83,2025-08-06 14:52:26.627106
909,1860,757,2025-08-06 14:52:26.627115
910,150,611,2025-08-06 14:52:26.627124
911,2568,933,2025-08-06 14:52:26.627134
912,2358,284,2025-08-06 14:52:26.627143
913,2757,662,2025-08-06 14:52:26.627152
914,372,327,2025-08-06 14:52:26.627161
915,2749,354,2025-08-06 14:52:26.627171
916,2607,927,2025-08-06 14:52:26.627180
917,2797,966,2025-08-06 14:52:26.627189
918,1660,674,2025-08-06 14:52:26.627199
919,2093,159,2025-08-06 14:52:26.627208
920,2563,431,2025-08-06 14:52:26.627217
921,860,349,2025-08-06 14:52:26.627226
922,999,261,2025-08-06 14:52:26.627235
923,331,430,2025-08-06 14:52:26.627245
924,1335,760,2025-08-06 14:52:26.627253
925,1134,988,2025-08-06 14:52:26.627262
926,1160,9,2025-08-06 14:52:26.627272
927,320,468,2025-08-06 14:52:26.627281
928,1287,302,2025-08-06 14:52:26.627290
929,111,941,2025-08-06 14:52:26.627300
930,1755,108,2025-08-06 14:52:26.627310
931,1254,353,2025-08-06 14:52:26.627319
932,2884,623,2025-08-06 14:52:26.627329
933,2775,182,2025-08-06 14:52:26.627338
934,1791,977,2025-08-06 14:52:26.627348
935,2549,774,2025-08-06 14:52:26.627357
936,2323,150,2025-08-06 14:52:26.627366
937,2497,475,2025-08-06 14:52:26.627376
938,1091,390,2025-08-06 14:52:26.627385
939,2158,584,2025-08-06 14:52:26.627394
940,866,832,2025-08-06 14:52:26.627404
941,1885,115,2025-08-06 14:52:26.627413
942,1456,555,2025-08-06 14:52:26.627422
943,233,90,2025-08-06 14:52:26.627432
944,1261,812,2025-08-06 14:52:26.627441
945,2189,922,2025-08-06 14:52:26.627451
946,1398,34,2025-08-06 14:52:26.627460
947,2932,931,2025-08-06 14:52:26.627469
948,1230,328,2025-08-06 14:52:26.627479
949,256,1,2025-08-06 14:52:26.627488
950,1857,245,2025-08-06 14:52:26.627497
951,2093,370,2025-08-06 14:52:26.627507
952,2426,783,2025-08-06 14:52:26.627516
953,2478,7,2025-08-06 14:52:26.627526
954,1705,47,2025-08-06 14:52:26.627535
955,155,893,2025-08-06 14:52:26.627545
956,1315,91,2025-08-06 14:52:26.627554
957,944,935,2025-08-06 14:52:26.627564
958,896,189,2025-08-06 14:52:26.627574
959,1378,944,2025-08-06 14:52:26.627584
960,1142,50,2025-08-06 14:52:26.627594
961,9,614,2025-08-06 14:52:26.627603
962,1490,746,2025-08-06 14:52:26.627613
963,1876,673,2025-08-06 14:52:26.627623
964,1779,951,2025-08-06 14:52:26.627633
965,1185,291,2025-08-06 14:52:26.627642
966,2005,372,2025-08-06 14:52:26.627652
967,771,349,2025-08-06 14:52:26.627661
968,338,407,2025-08-06 14:52:26.627671
969,2906,436,2025-08-06 14:52:26.627680
970,1215,302,2025-08-06 14:52:26.627698
971,930,295,2025-08-06 14:52:26.627714
972,2145,461,2025-08-06 14:52:26.627729
973,985,395,2025-08-06 14:52:26.627745
974,988,754,2025-08-06 14:52:26.627763
975,2091,187,2025-08-06 14:52:26.627779
976,1478,548,2025-08-06 14:52:26.627794
977,165,162,2025-08-06 14:52:26.627809
978,1680,158,2025-08-06 14:52:26.627824
979,1448,79,2025-08-06 14:52:26.627839
980,1142,198,2025-08-06 14:52:26.627855
981,736,512,2025-08-06 14:52:26.627870
982,1569,883,2025-08-06 14:52:26.627885
983,989,874,2025-08-06 14:52:26.627900
984,404,983,2025-08-06 14:52:26.627916
985,1765,449,2025-08-06 14:52:26.627931
986,468,912,2025-08-06 14:52:26.627946
987,1470,352,2025-08-06 14:52:26.627962
988,1251,814,2025-08-06 14:52:26.627977
989,1987,697,2025-08-06 14:52:26.627992
990,762,352,2025-08-06 14:52:26.628007
991,890,692,2025-08-06 14:52:26.628022
992,420,834,2025-08-06 14:52:26.628037
993,2050,701,2025-08-06 14:52:26.628052
994,2701,967,2025-08-06 14:52:26.628068
995,2834,610,2025-08-06 14:52:26.628083
996,706,116,2025-08-06 14:52:26.628098
997,2856,181,2025-08-06 14:52:26.628113
998,2299,217,2025-08-06 14:52:26.628128
999,1519,522,2025-08-06 14:52:26.628143
1000,1605,879,2025-08-06 14:52:26.628159
1001,242,140,2025-08-06 14:52:26.628174
1002,2029,366,2025-08-06 14:52:26.628189
1003,185,625,2025-08-06 14:52:26.628204
1004,170,29,2025-08-06 14:52:26.628220
1005,1291,917,2025-08-06 14:52:26.628236
1006,1670,433,2025-08-06 14:52:26.628252
1007,2363,677,2025-08-06 14:52:26.628267
1008,1654,962,2025-08-06 14:52:26.628282
1009,452,2,2025-08-06 14:52:26.628297
1010,167,265,2025-08-06 14:52:26.628313
1011,2292,140,2025-08-06 14:52:26.628517
1012,1511,649,2025-08-06 14:52:26.628534
1013,1680,743,2025-08-06 14:52:26.628549
1014,1272,802,2025-08-06 14:52:26.628564
1015,2349,466,2025-08-06 14:52:26.628579
1016,170,383,2025-08-06 14:52:26.628595
1017,494,819,2025-08-06 14:52:26.628610
1018,2892,273,2025-08-06 14:52:26.628625
1019,404,397,2025-08-06 14:52:26.628640
1020,679,914,2025-08-06 14:52:26.628656
1021,1581,662,2025-08-06 14:52:26.628670
1022,2808,790,2025-08-06 14:52:26.628688
1023,1839,10,2025-08-06 14:52:26.628704
1024,843,25,2025-08-06 14:52:26.628720
1025,518,969,2025-08-06 14:52:26.628735
1026,2624,565,2025-08-06 14:52:26.628751
1027,1018,523,2025-08-06 14:52:26.628766
1028,133,517,2025-08-06 14:52:26.628782
1029,2619,59,2025-08-06 14:52:26.628797
1030,2369,517,2025-08-06 14:52:26.628812
1031,1717,844,2025-08-06 14:52:26.628827
1032,2814,114,2025-08-06 14:52:26.628842
1033,2032,297,2025-08-06 14:52:26.628857
1034,934,106,2025-08-06 14:52:26.628873
1035,1587,886,2025-08-06 14:52:26.628888
1036,242,639,2025-08-06 14:52:26.628903
1037,770,915,2025-08-06 14:52:26.628918
1038,2112,476,2025-08-06 14:52:26.628934
1039,1259,430,2025-08-06 14:52:26.628949
1040,2787,413,2025-08-06 14:52:26.628964
1041,576,67,2025-08-06 14:52:26.628979
1042,2864,843,2025-08-06 14:52:26.628994
1043,1449,465,2025-08-06 14:52:26.629009
1044,965,930,2025-08-06 14:52:26.629024
1045,2773,341,2025-08-06 14:52:26.629039
1046,1134,688,2025-08-06 14:52:26.629055
1047,2499,110,2025-08-06 14:52:26.629070
1048,731,60,2025-08-06 14:52:26.629085
1049,1236,167,2025-08-06 14:52:26.629100
1050,820,581,2025-08-06 14:52:26.629115
1051,2579,310,2025-08-06 14:52:26.629131
1052,31,854,2025-08-06 14:52:26.629146
1053,1290,148,2025-08-06 14:52:26.629161
1054,767,557,2025-08-06 14:52:26.629176
1055,2339,17,2025-08-06 14:52:26.629191
1056,1689,241,2025-08-06 14:52:26.629206
1057,1075,417,2025-08-06 14:52:26.629222
1058,2754,352,2025-08-06 14:52:26.629237
1059,1124,952,2025-08-06 14:52:26.629252
1060,2483,95,2025-08-06 14:52:26.629268
1061,1837,90,2025-08-06 14:52:26.629283
1062,2116,694,2025-08-06 14:52:26.629299
1063,1407,502,2025-08-06 14:52:26.629314
1064,1795,119,2025-08-06 14:52:26.629329
1065,1598,628,2025-08-06 14:52:26.629345
1066,1758,277,2025-08-06 14:52:26.629361
1067,711,398,2025-08-06 14:52:26.629376
1068,364,699,2025-08-06 14:52:26.629392
1069,2486,618,2025-08-06 14:52:26.629407
1070,1215,919,2025-08-06 14:52:26.629422
1071,770,632,2025-08-06 14:52:26.629437
1072,2211,942,2025-08-06 14:52:26.629453
1073,221,901,2025-08-06 14:52:26.629468
1074,139,969,2025-08-06 14:52:26.629483
1075,154,458,2025-08-06 14:52:26.629499
1076,1589,441,2025-08-06 14:52:26.629514
1077,1033,213,2025-08-06 14:52:26.629530
1078,580,824,2025-08-06 14:52:26.629545
1079,1573,677,2025-08-06 14:52:26.629561
1080,1510,969,2025-08-06 14:52:26.629576
1081,1143,457,2025-08-06 14:52:26.629592
1082,191,251,2025-08-06 14:52:26.629607
1083,2681,554,2025-08-06 14:52:26.629623
1084,1370,910,2025-08-06 14:52:26.629638
1085,2772,474,2025-08-06 14:52:26.629654
1086,2095,470,2025-08-06 14:52:26.629669
1087,1398,370,2025-08-06 14:52:26.629687
1088,2960,285,2025-08-06 14:52:26.629702
1089,847,108,2025-08-06 14:52:26.629718
1090,1604,687,2025-08-06 14:52:26.629733
1091,603,95,2025-08-06 14:52:26.629748
1092,1266,452,2025-08-06 14:52:26.629763
1093,1622,491,2025-08-06 14:52:26.629779
1094,2362,999,2025-08-06 14:52:26.629794
1095,2235,60,2025-08-06 14:52:26.629809
1096,548,636,2025-08-06 14:52:26.629824
1097,760,747,2025-08-06 14:52:26.629840
1098,1281,239,2025-08-06 14:52:26.629856
1099,2653,221,2025-08-06 14:52:26.629871
1100,1950,824,2025-08-06 14:52:26.629886
1101,15,502,2025-08-06 14:52:26.629901
1102,1651,270,2025-08-06 14:52:26.629919
1103,590,940,2025-08-06 14:52:26.629934
1104,5,59,2025-08-06 14:52:26.629949
1105,647,319,2025-08-06 14:52:26.629965
1106,414,372,2025-08-06 14:52:26.629980
1107,1417,679,2025-08-06 14:52:26.629995
1108,523,446,2025-08-06 14:52:26.630010
1109,1151,614,2025-08-06 14:52:26.630025
1110,642,100,2025-08-06 14:52:26.630040
